date,position,song_name,artist_name,last_position,peak_position,weeks_on_chart
2020-06-13,33,Sour Candy,Lady Gaga & BLACKPINK,0,33,1
2020-06-13,41,Tell Me U Luv Me,Juice WRLD & Trippie Redd,0,41,1
2020-06-13,66,TKN,Rosalia & Travis Scott,0,66,1
2020-06-13,78,Got What I Got,Jason Aldean,0,78,1
2020-06-13,82,One Big Country Song,LOCASH,0,82,1
2020-06-13,83,T.D,"Lil Yachty & Tierra Whack Featuring A$AP Rocky & Tyler, The Creator",0,83,1
2020-06-13,84,Alice,Lady Gaga,0,84,1
2020-06-13,86,Hasta Que Dios Diga,Anuel AA & Bad Bunny,0,86,1
2020-06-13,87,Why We Drink,Justin Moore,0,87,1
2020-06-13,88,Lose Somebody,Kygo & OneRepublic,0,88,1
2020-06-13,90,One Of Them Girls,Lee Brice,0,90,1
2020-06-13,92,Like That,Doja Cat Featuring Gucci Mane,0,92,1
2020-06-13,97,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,0,97,1
2020-06-20,64,Otherside Of America,Meek Mill,0,64,1
2020-06-20,80,Deep End Freestyle,Sleepy Hallow,0,80,1
2020-06-20,90,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",0,90,1
2020-06-20,93,One Night Standards,Ashley McBryde,0,93,1
2020-06-20,95,Hard Days,Brantley Gilbert,0,95,1
2020-06-20,100,Worldwide Beautiful,Kane Brown,0,100,1
2020-06-27,1,Trollz,6ix9ine & Nicki Minaj,0,1,1
2020-06-27,3,The Bigger Picture,Lil Baby,0,3,1
2020-06-27,51,Make It Rain,Pop Smoke Featuring Rowdy Rebel,0,51,1
2020-06-27,52,Go!,Kid LAROI & Juice WRLD,0,52,1
2020-06-27,54,Shotta Flow 5,NLE Choppa,0,54,1
2020-06-27,59,Snow On Tha Bluff,J. Cole,0,59,1
2020-06-27,65,Tommy Lee,Tyla Yaweh & Post Malone,0,65,1
2020-06-27,81,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,0,81,1
2020-06-27,83,Do It,Chloe X Halle,0,83,1
2020-06-27,92,Done,Chris Janson,0,92,1
2020-06-27,96,The Man Who Loves You The Most,Zac Brown Band,0,96,1
2020-06-27,100,Need Me,J.I The Prince Of N.Y,0,100,1
2020-07-04,37,Black Parade,Beyonce,0,37,1
2020-07-04,57,Bleed,A Boogie Wit da Hoodie,0,57,1
2020-07-04,92,My Truck,BRELAND,0,92,1
2020-07-04,94,One Shot,YoungBoy Never Broke Again Featuring Lil Baby,0,94,1
2020-07-04,96,Pretty Heart,Parker McCollum,0,96,1
2020-07-04,99,Bang!,AJR,0,99,1
2020-07-11,28,Girls In The Hood,Megan Thee Stallion,0,28,1
2020-07-11,33,How You Like That,BLACKPINK,0,33,1
2020-07-11,49,Wash Us In The Blood,Kanye West Featuring Travis Scott,0,49,1
2020-07-11,75,Know My Rights,6LACK Featuring Lil Baby,0,75,1
2020-07-11,77,Past Life,Trevor Daniel x Selena Gomez,0,77,1
2020-07-11,92,Stick That In Your Country Song,Eric Church,0,92,1
2020-07-11,93,Lovin' On You,Luke Combs,0,93,1
2020-07-11,96,Rags2Riches,Rod Wave Featuring ATR Son Son,0,96,1
2020-07-11,99,I Called Mama,Tim McGraw,0,99,1
2020-07-18,6,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,0,6,1
2020-07-18,11,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,0,11,1
2020-07-18,31,Got It On Me,Pop Smoke,0,31,1
2020-07-18,34,Aim For The Moon,Pop Smoke Featuring Quavo,0,34,1
2020-07-18,37,Gangstas,Pop Smoke,0,37,1
2020-07-18,39,44 Bulldog,Pop Smoke,0,39,1
2020-07-18,41,Something Special,Pop Smoke,0,41,1
2020-07-18,43,Yea Yea,Pop Smoke,0,43,1
2020-07-18,44,Mood Swings,Pop Smoke Featuring Lil Tjay,0,44,1
2020-07-18,52,What You Know Bout Love,Pop Smoke,0,52,1
2020-07-18,54,Snitchin,Pop Smoke Featuring Quavo & Future,0,54,1
2020-07-18,55,Bad Bitch From Tokyo (Intro),Pop Smoke,0,55,1
2020-07-18,56,Enjoy Yourself,Pop Smoke Featuring Karol G,0,56,1
2020-07-18,57,Creature,Pop Smoke Featuring Swae Lee,0,57,1
2020-07-18,63,Said Sum,Moneybagg Yo,0,63,1
2020-07-18,65,West Coast Shit,Pop Smoke Featuring Tyga & Quavo,0,65,1
2020-07-18,74,Life's A Mess,Juice WRLD X Halsey,0,74,1
2020-07-18,76,Diana,Pop Smoke Featuring King Combs,0,76,1
2020-07-18,79,Tunnel Vision (Outro),Pop Smoke,0,79,1
2020-07-18,99,YaYa,6ix9ine,0,99,1
2020-07-25,2,Come & Go,Juice WRLD x Marshmello,0,2,1
2020-07-25,5,Wishing Well,Juice WRLD,0,5,1
2020-07-25,7,Conversations,Juice WRLD,0,7,1
2020-07-25,10,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,0,10,1
2020-07-25,12,Blood On My Jeans,Juice WRLD,0,12,1
2020-07-25,14,Titanic,Juice WRLD,0,14,1
2020-07-25,16,Bad Energy,Juice WRLD,0,16,1
2020-07-25,22,The Adventures Of Moon Man & Slim Shady,Kid Cudi & Eminem,0,22,1
2020-07-25,34,Stay High,Juice WRLD,0,34,1
2020-07-25,35,Fighting Demons,Juice WRLD,0,35,1
2020-07-25,42,Up Up And Away,Juice WRLD,0,42,1
2020-07-25,46,Screw Juice,Juice WRLD,0,46,1
2020-07-25,47,I Want It,Juice WRLD,0,47,1
2020-07-25,50,Can't Die,Juice WRLD,0,50,1
2020-07-25,51,Man Of The Year,Juice WRLD,0,51,1
2020-07-25,73,Be Like That,Kane Brown With Swae Lee & Khalid,0,73,1
2020-07-25,84,Let It Go,Summer Walker,0,84,1
2020-07-25,86,My Affection,Summer Walker & PARTYNEXTDOOR,0,86,1
2020-07-25,91,Tap In,Saweetie,0,91,1
2020-08-01,3,Popstar,DJ Khaled Featuring Drake,0,3,1
2020-08-01,8,Greece,DJ Khaled Featuring Drake,0,8,1
2020-08-01,97,Breaking Me,Topic & A7S,0,97,1
2020-08-01,100,the.climb.back,J. Cole,0,100,1
2020-08-08,1,Cardigan,Taylor Swift,0,1,1
2020-08-08,4,The 1,Taylor Swift,0,4,1
2020-08-08,6,Exile,Taylor Swift Featuring Bon Iver,0,6,1
2020-08-08,13,The Last Great American Dynasty,Taylor Swift,0,13,1
2020-08-08,16,My Tears Ricochet,Taylor Swift,0,16,1
2020-08-08,23,August,Taylor Swift,0,23,1
2020-08-08,26,Mirrorball,Taylor Swift,0,26,1
2020-08-08,35,Seven,Taylor Swift,0,35,1
2020-08-08,37,Invisible String,Taylor Swift,0,37,1
2020-08-08,39,This Is Me Trying,Taylor Swift,0,39,1
2020-08-08,42,Betty,Taylor Swift,0,42,1
2020-08-08,44,Illicit Affairs,Taylor Swift,0,44,1
2020-08-08,46,Nobody's Love,Maroon 5,0,46,1
2020-08-08,47,Mad Woman,Taylor Swift,0,47,1
2020-08-08,51,Lion King On Ice,J. Cole,0,51,1
2020-08-08,56,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,0,56,1
2020-08-08,57,Epiphany,Taylor Swift,0,57,1
2020-08-08,58,Peace,Taylor Swift,0,58,1
2020-08-08,63,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",0,63,1
2020-08-08,71,Hoax,Taylor Swift,0,71,1
2020-08-08,95,Perfect,Logic,0,95,1
2020-08-15,6,My Future,Billie Eilish,0,6,1
2020-08-15,19,Move Ya Hips,A$AP Ferg Featuring  Nicki Minaj & MadeinTYO,0,19,1
2020-08-15,43,I Should Probably Go To Bed,Dan + Shay,0,43,1
2020-08-15,92,No Dribble,DaBaby x Stunna 4 Vegas,0,92,1
2020-08-22,1,WAP,Cardi B Featuring Megan Thee Stallion,0,1,1
2020-08-22,8,Smile,Juice WRLD & The Weeknd,0,8,1
2020-08-22,62,Letter From Houston,Rod Wave,0,62,1
2020-08-22,73,Kings & Queens,Ava Max,0,73,1
2020-08-22,82,My Ex's Best Friend,Machine Gun Kelly X blackbear,0,82,1
2020-08-22,84,Mood,24kGoldn Featuring iann dior,0,84,1
2020-08-22,86,Freestyle,Rod Wave,0,86,1
2020-08-22,92,Some Girls,Jameson Rodgers,0,92,1
2020-08-22,93,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,0,93,1
2020-08-22,95,B*tch From da Souf,Mulatto,0,95,1
2020-08-29,2,Laugh Now Cry Later,Drake Featuring Lil Durk,0,2,1
2020-08-29,6,7 Summers,Morgan Wallen,0,6,1
2020-08-29,14,Midnight Sky,Miley Cyrus,0,14,1
2020-08-29,58,Kacey Talk,YoungBoy Never Broke Again,0,58,1
2020-08-29,61,Heather,Conan Gray,0,61,1
2020-08-29,66,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,0,66,1
2020-08-29,71,24,Money Man Featuring Lil Baby,0,71,1
2020-08-29,92,Caramelo,Ozuna x Karol G x Myke Towers,0,92,1
2020-08-29,100,Lonely If You Are,Chase Rice,0,100,1
2020-09-05,1,Dynamite,BTS,0,1,1
2020-09-05,74,The Plan,Travis Scott,0,74,1
2020-09-05,79,Hawai,Maluma & The Weeknd,0,79,1
2020-09-05,90,All In,YoungBoy Never Broke Again,0,90,1
2020-09-05,95,You Broke Me First.,Tate McRae,0,95,1
2020-09-05,96,Spicy,Nas Featuring Fivio Foreign & A$AP Ferg,0,96,1
2020-09-12,13,Ice Cream,BLACKPINK X Selena Gomez,0,13,1
2020-09-12,38,Over Now,Calvin Harris X The Weeknd,0,38,1
2020-09-12,57,Starting Over,Chris Stapleton,0,57,1
2020-09-12,79,Blastoff,Internet Money Featuring Juice WRLD & Trippie Redd,0,79,1
2020-09-12,83,Expensive,Ty Dolla $ign Featuring Nicki Minaj,0,83,1
2020-09-12,90,Lets Link,WhoHeem,0,90,1
2020-09-12,99,Ain't Always The Cowboy,Jon Pardi,0,99,1
2020-09-19,29,Hit Different,SZA Featuring Ty Dolla $ign,0,29,1
2020-09-19,62,The Voice,Lil Durk,0,62,1
2020-09-19,64,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",0,64,1
2020-09-19,65,Wolves,Big Sean Featuring Post Malone,0,65,1
2020-09-19,69,Lithuania,Big Sean Featuring Travis Scott,0,69,1
2020-09-19,82,Deep Reverence,Big Sean Featuring Nipsey Hussle,0,82,1
2020-09-19,91,Love You Like I Used To,Russell Dickerson,0,91,1
2020-09-19,95,Body Language,Big Sean Featuring Ty Dolla $ign & Jhene Aiko,0,95,1
2020-09-19,96,Everywhere But On,Matt Stell,0,96,1
2020-09-19,97,Why Would I Stop?,Big Sean,0,97,1
2020-09-26,35,My Window,YoungBoy Never Broke Again Featuring Lil Wayne,0,35,1
2020-09-26,36,OK Not To Be OK,Marshmello & Demi Lovato,0,36,1
2020-09-26,44,Drug Addiction,YoungBoy Never Broke Again,0,44,1
2020-09-26,65,Gone Too Soon,Andrew Jannakos,0,65,1
2020-09-26,72,Dead Trollz,YoungBoy Never Broke Again,0,72,1
2020-09-26,76,Cross Roads,YoungBoy Never Broke Again,0,76,1
2020-09-26,81,The Last Backyard...,YoungBoy Never Broke Again,0,81,1
2020-09-26,88,Right Foot Creep,YoungBoy Never Broke Again,0,88,1
2020-09-26,95,You Got It,VEDO,0,95,1
2020-09-26,98,Dirty Stick,YoungBoy Never Broke Again,0,98,1
2020-10-03,3,Holy,Justin Bieber Featuring Chance The Rapper,0,3,1
2020-10-03,51,Diamonds,Sam Smith,0,51,1
2020-10-03,62,One Too Many,Keith Urban Duet With P!nk,0,62,1
2020-10-03,70,Without You,Luke Combs Featuring Amanda Shires,0,70,1
2020-10-03,80,Dolly,Lil Tecca & Lil Uzi Vert,0,80,1
2020-10-03,90,When You Down,Lil Tecca & Polo G Featuring Lil Durk,0,90,1
2020-10-03,91,Me Gusta,Anitta Featuring Cardi B & Myke Towers,0,91,1
2020-10-03,92,Wet. (She Got That...),YFN Lucci,0,92,1
2020-10-03,93,Whole Lotta Choppas,Sada Baby Featuring Nicki Minaj,0,93,1
2020-10-03,95,Blind,DaBaby Featuring Young Thug,0,95,1
2020-10-10,1,Franchise,Travis Scott Featuring Young Thug & M.I.A.,0,1,1
2020-10-10,44,Forget Me Too,Machine Gun Kelly & Halsey,0,44,1
2020-10-10,47,Epidemic,Polo G,0,47,1
2020-10-10,50,Bloody Valentine,Machine Gun Kelly,0,50,1
2020-10-10,88,U 2 Luv,Ne-Yo & Jeremih,0,88,1
2020-10-10,89,Better,Zayn,0,89,1
2020-10-10,91,Drunk Face,Machine Gun Kelly,0,91,1
2020-10-10,93,"Big, Big Plans",Chris Lane,0,93,1
2020-10-10,94,"Ay, Dios Mio!",Karol G,0,94,1
2020-10-10,95,Good Time,Niko Moon,0,95,1
2020-10-10,96,Put Your Records On,Ritt Momney,0,96,1
2020-10-10,97,Money Over Fallouts,Tory Lanez,0,97,1
2020-10-17,9,Runnin,21 Savage & Metro Boomin,0,9,1
2020-10-17,10,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,0,10,1
2020-10-17,18,Wonder,Shawn Mendes,0,18,1
2020-10-17,19,Glock In My Lap,21 Savage & Metro Boomin,0,19,1
2020-10-17,21,Dreams,Fleetwood Mac,0,1,20
2020-10-17,26,Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,0,26,1
2020-10-17,30,Don't Stop,Megan Thee Stallion Featuring Young Thug,0,30,1
2020-10-17,32,Slidin,21 Savage & Metro Boomin,0,32,1
2020-10-17,33,Many Men,21 Savage & Metro Boomin,0,33,1
2020-10-17,37,Fallin',Why Don't We,0,37,1
2020-10-17,48,Outta Time,Bryson Tiller Featuring Drake,0,48,1
2020-10-17,56,My Dawg,21 Savage & Metro Boomin,0,56,1
2020-10-17,57,Brand New Draco,21 Savage & Metro Boomin,0,57,1
2020-10-17,59,Lovesick Girls,BLACKPINK,0,59,1
2020-10-17,61,Snitches & Rats,21 Savage & Metro Boomin Featuring Young Nudy,0,61,1
2020-10-17,71,No Opp Left Behind,21 Savage & Metro Boomin,0,71,1
2020-10-17,73,Levitating,Dua Lipa,0,73,1
2020-10-17,74,Steppin On N*ggas,21 Savage & Metro Boomin,0,74,1
2020-10-17,76,RIP Luv,21 Savage & Metro Boomin,0,76,1
2020-10-17,83,Always Forever,Bryson Tiller,0,83,1
2020-10-17,84,Years Go By,Bryson Tiller,0,84,1
2020-10-17,91,Said N Done,21 Savage & Metro Boomin,0,91,1
2020-10-24,58,"Baby, I'm Jealous",Bebe Rexha Featuring Doja Cat,0,58,1
2020-10-24,95,Hole In The Bottle,Kelsea Ballerini,0,95,1
2020-10-24,98,Sofia,Clairo,0,98,1
2020-10-31,14,Lonely,Justin Bieber & benny blanco,0,14,1
2020-10-31,52,You're Mines Still,Yung Bleu Featuring Drake,0,52,1
2020-10-31,71,Hate The Way,G-Eazy Featuring blackbear,0,71,1
2020-10-31,81,Canceled,Larray,0,81,1
2020-10-31,85,Happy Does,Kenny Chesney,0,85,1
2020-10-31,93,Throat Baby (Go Baby),BRS Kash,0,93,1
2020-10-31,97,Pardon,T.I. Featuring Lil Baby,0,97,1
2020-10-31,100,Champagne Night,Lady A,0,100,1
2020-11-07,1,Positions,Ariana Grande,0,1,1
2020-11-07,2,Forever After All,Luke Combs,0,2,1
2020-11-07,34,Tyler Herro,Jack Harlow,0,34,1
2020-11-07,53,Spicy,Ty Dolla $ign Featuring Post Malone,0,53,1
2020-11-07,69,The Other Guy,Luke Combs,0,69,1
2020-11-07,70,Damage,H.E.R.,0,70,1
2020-11-07,76,Back To The Streets,Saweetie Featuring Jhene Aiko,0,76,1
2020-11-07,77,So Done,The Kid LAROI,0,77,1
2020-11-07,84,Cold As You,Luke Combs,0,84,1
2020-11-07,86,Practice,DaBaby,0,86,1
2020-11-07,98,La Toxica,Farruko,0,98,1
2020-11-07,99,Head & Heart,Joel Corry X MNEK,0,99,1
2020-11-07,100,"Wine, Beer, Whiskey",Little Big Town,0,100,1
2020-11-14,8,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,0,8,1
2020-11-14,9,Dakiti,Bad Bunny & Jhay Cortez,0,9,1
2020-11-14,32,Motive,Ariana Grande Featuring Doja Cat,0,32,1
2020-11-14,35,Off The Table,Ariana Grande Featuring The Weeknd,0,35,1
2020-11-14,40,pov,Ariana Grande,0,40,1
2020-11-14,43,Just Like Magic,Ariana Grande,0,43,1
2020-11-14,47,Shut Up,Ariana Grande,0,47,1
2020-11-14,49,Nasty,Ariana Grande,0,49,1
2020-11-14,52,Safety Net,Ariana Grande Featuring Ty Dolla $ign,0,52,1
2020-11-14,63,Six Thirty,Ariana Grande,0,63,1
2020-11-14,65,My Hair,Ariana Grande,0,65,1
2020-11-14,70,Obvious,Ariana Grande,0,70,1
2020-11-14,71,West Side,Ariana Grande,0,71,1
2020-11-14,75,Love Language,Ariana Grande,0,75,1
2020-11-14,80,Weeeeee,Trippie Redd,0,80,1
2020-11-14,92,Stay Down,"Lil Durk, 6LACK & Young Thug",0,92,1
2020-11-14,98,Thick,DJ Chose Featuring BeatKing,0,98,1
2020-11-14,100,Take You Dancing,Jason Derulo,0,100,1
2020-11-21,35,What That Speed Bout!?,"Mike WiLL Made-It, Nicki Minaj & YoungBoy Never Broke Again",0,35,1
2020-11-21,47,Took Her To The O,King Von,0,47,1
2020-11-21,65,Don't Need Friends,NAV Featuring Lil Baby,0,65,1
2020-11-21,66,The Code,King Von Featuring Polo G,0,66,1
2020-11-21,76,Tragic,The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money,0,76,1
2020-11-21,77,All These N**gas,King Von Featuring Lil Durk,0,77,1
2020-11-21,81,Crazy Story 2.0,King Von Featuring Lil Durk,0,81,1
2020-11-21,83,Always Do,The Kid LAROI,0,83,1
2020-11-21,84,Young Wheezy,NAV With Gunna,0,84,1
2020-11-21,93,Beers And Sunshine,Darius Rucker,0,93,1
2020-11-21,94,Therefore I Am,Billie Eilish,0,94,1
2020-11-21,97,Whoopty,CJ,0,97,1
2020-11-21,99,"F*ck You, Goodbye",The Kid LAROI Featuring Machine Gun Kelly,0,99,1
2020-11-28,31,Drankin N Smokin,Future & Lil Uzi Vert,0,31,1
2020-11-28,37,Holiday,Lil Nas X,0,37,1
2020-11-28,46,Stripes Like Burberry,Future & Lil Uzi Vert,0,46,1
2020-11-28,50,That's It,Future & Lil Uzi Vert,0,50,1
2020-11-28,54,Real Baby Pluto,Future & Lil Uzi Vert,0,54,1
2020-11-28,57,Iris,Phoebe & Maggie,0,57,1
2020-11-28,64,Marni On Me,Future & Lil Uzi Vert,0,64,1
2020-11-28,67,Million Dollar Play,Future & Lil Uzi Vert,0,67,1
2020-11-28,68,Sleeping On The Floor,Future & Lil Uzi Vert,0,68,1
2020-11-28,85,What's Your Country Song,Thomas Rhett,0,85,1
2020-11-28,86,Plastic,Future & Lil Uzi Vert,0,86,1
2020-11-28,97,Rockstar Chainz,Future,0,97,1
2020-11-28,100,Bought A Bad Bitch,Future & Lil Uzi Vert,0,100,1
2020-12-05,1,Life Goes On,BTS,0,1,1
2020-12-05,8,Monster,Shawn Mendes & Justin Bieber,0,8,1
2020-12-05,12,Body,Megan Thee Stallion,0,12,1
2020-12-05,13,Blue & Grey,BTS,0,13,1
2020-12-05,22,Stay,BTS,0,22,1
2020-12-05,25,Somebody's Problem,Morgan Wallen,0,25,1
2020-12-05,46,Still Goin Down,Morgan Wallen,0,46,1
2020-12-05,54,Prisoner,Miley Cyrus Featuring Dua Lipa,0,54,1
2020-12-05,69,Fly To My Room,BTS,0,69,1
2020-12-05,70,Telepathy,BTS,0,70,1
2020-12-05,71,Cry Baby,Megan Thee Stallion Featuring DaBaby,0,71,1
2020-12-05,72,Dis-ease,BTS,0,72,1
2020-12-05,82,Shots Fired,Megan Thee Stallion,0,82,1
2020-12-05,83,Livin' The Dream,Morgan Wallen,0,83,1
2020-12-05,86,Pain Away,Meek Mill Featuring Lil Durk,0,86,1
2020-12-05,92,Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,0,92,1
2020-12-05,94,Circles,Megan Thee Stallion,0,94,1
2020-12-05,97,Bichota,Karol G,0,97,1
2020-12-05,99,Cover Me Up,Morgan Wallen,0,99,1
2020-12-12,53,La Noche de Anoche,Bad Bunny & Rosalia,0,53,1
2020-12-12,60,Te Mudaste,Bad Bunny,0,60,1
2020-12-12,64,Yo Visto Asi,Bad Bunny,0,64,1
2020-12-12,65,Dicked Down In Dallas,Trey Lewis,0,65,1
2020-12-12,72,Haciendo Que Me Amas,Bad Bunny,0,72,1
2020-12-12,74,Te Deseo Lo Mejor,Bad Bunny,0,74,1
2020-12-12,75,Under The Mistletoe,Kelly Clarkson & Brett Eldredge,0,75,1
2020-12-12,78,Booker T,Bad Bunny,0,78,1
2020-12-12,79,El Mundo Es Mio,Bad Bunny,0,79,1
2020-12-12,81,Hoy Cobre,Bad Bunny,0,81,1
2020-12-12,83,Rockin' Around The Christmas Tree,Justin Bieber,0,83,1
2020-12-12,87,Maldita Pobreza,Bad Bunny,0,87,1
2020-12-12,94,La Droga,Bad Bunny,0,94,1
2020-12-12,95,Favorite Time Of Year,Carrie Underwood,0,95,1
2020-12-19,30,On Me,Lil Baby,0,30,1
2020-12-19,41,Errbody,Lil Baby,0,41,1
2020-12-19,63,Without You,The Kid LAROI,0,63,1
2020-12-19,72,Real Shit,Juice WRLD x benny blanco,0,72,1
2020-12-19,76,Oh Santa!,Mariah Carey Featuring Ariana Grande & Jennifer Hudson,0,76,1
2020-12-19,88,Take Me Home For Christmas,Dan + Shay,0,88,1
2020-12-19,96,Hallelujah,Carrie Underwood & John Legend,0,96,1
2020-12-19,100,Silent Night,Carrie Underwood,0,100,1
2020-12-26,1,Willow,Taylor Swift,0,1,1
2020-12-26,21,Champagne Problems,Taylor Swift,0,21,1
2020-12-26,34,"No Body, No Crime",Taylor Swift Featuring HAIM,0,34,1
2020-12-26,39,'Tis The Damn Season,Taylor Swift,0,39,1
2020-12-26,40,Gold Rush,Taylor Swift,0,40,1
2020-12-26,41,Tequila Shots,Kid Cudi,0,41,1
2020-12-26,45,Tolerate It,Taylor Swift,0,45,1
2020-12-26,47,Deck The Halls,Nat King Cole,0,47,1
2020-12-26,49,She Knows This,Kid Cudi,0,49,1
2020-12-26,52,Happiness,Taylor Swift,0,52,1
2020-12-26,54,Show Out,"Kid Cudi, Skepta & Pop Smoke",0,54,1
2020-12-26,57,Evermore,Taylor Swift Featuring Bon Iver,0,57,1
2020-12-26,61,Ivy,Taylor Swift,0,61,1
2020-12-26,63,Coney Island,Taylor Swift Featuring The National,0,63,1
2020-12-26,64,Another Day,Kid Cudi,0,64,1
2020-12-26,67,Dorothea,Taylor Swift,0,67,1
2020-12-26,68,Long Story Short,Taylor Swift,0,68,1
2020-12-26,71,Cowboy Like Me,Taylor Swift,0,71,1
2020-12-26,74,Way Out,Jack Harlow Featuring Big Sean,0,74,1
2020-12-26,75,Marjorie,Taylor Swift,0,75,1
2020-12-26,78,Mr. Solo Dolo III,Kid Cudi,0,78,1
2020-12-26,80,Dive,Kid Cudi,0,80,1
2020-12-26,82,Closure,Taylor Swift,0,82,1
2020-12-26,85,Heaven On Earth,Kid Cudi,0,85,1
2020-12-26,89,Reminds Me Of You,The Kid LAROI & Juice WRLD,0,89,1
2020-12-26,90,Sad People,Kid Cudi,0,90,1
2020-12-26,91,Damaged,Kid Cudi,0,91,1
2020-12-26,100,Beautiful Trip,Kid Cudi,0,100,1
2021-01-02,36,Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,0,36,1
2021-01-02,39,This Christmas,Donny Hathaway,0,39,1
2021-01-02,45,Please Come Home For Christmas,Eagles,0,18,9
2021-01-02,46,Santa Claus Is Comin' To Town,Jackson 5,0,46,1
2021-01-02,47,Little Saint Nick,The Beach Boys,0,47,1
2021-01-02,49,Have Yourself A Merry Little Christmas,Michael Buble,0,49,1
2021-01-02,50,I'll Be Home For Christmas,Bing Crosby With John Scott Trotter And His Orchestra,0,50,1
2021-01-02,59,Afterglow,Ed Sheeran,0,59,1
2021-01-02,60,Gnat,Eminem,0,60,1
2021-01-02,78,The First Noel,Gabby Barrett,0,78,1
2021-01-02,84,Adderall (Corvette Corvette),Popp Hunna,0,84,1
2021-01-02,93,Backdoor,Lil Durk,0,93,1
2021-01-02,98,Moonwalking In Calabasas,DDG,0,98,1
2021-01-09,38,Good Days,SZA,0,38,1
2021-01-09,53,Still Trappin',Lil Durk & King Von,0,53,1
2021-01-09,71,Redman,Lil Durk,0,71,1
2021-01-09,72,Slay3r,Playboi Carti,0,72,1
2021-01-09,82,Go2DaMoon,Playboi Carti Featuring Kanye West,0,82,1
2021-01-09,86,Refugee,Lil Durk,0,86,1
2021-01-09,88,Monsters,All Time Low Featuring Demi Lovato & blackbear,0,88,1
2021-01-09,90,Vamp Anthem,Playboi Carti,0,90,1
2021-01-09,91,Down To One,Luke Bryan,0,91,1
2021-01-09,92,New N3on,Playboi Carti,0,92,1
2021-01-09,93,Death Ain't Easy,Lil Durk,0,93,1
2021-01-09,97,Just The Way,Parmalee x Blanco Brown,0,97,1
2021-01-09,99,M3tamorphosis,Playboi Carti Featuring Kid Cudi,0,99,1
2021-01-09,100,The Good Ones,Gabby Barrett,0,100,1
2021-01-16,6,Anyone,Justin Bieber,0,6,1
2021-01-16,79,Long Live,Florida Georgia Line,0,79,1
2021-01-16,87,Girl Like Me,Black Eyed Peas X Shakira,0,87,1
2021-01-16,88,Momma's House,Dustin Lynch,0,88,1
2021-01-16,93,Back In Blood,Pooh Shiesty Featuring Lil Durk,0,93,1
2021-01-16,94,Hell Of A View,Eric Church,0,94,1
2021-01-16,95,Almost Maybes,Jordan Davis,0,95,1
2021-01-16,97,Lady,Brett Young,0,97,1
2021-01-16,100,Heat Waves,Glass Animals,0,100,1
2021-01-23,1,Drivers License,Olivia Rodrigo,0,1,1
2021-01-23,9,Wasted On You,Morgan Wallen,0,9,1
2021-01-23,32,Sand In My Boots,Morgan Wallen,0,32,1
2021-01-23,39,Best Friend,Saweetie Featuring Doja Cat,0,39,1
2021-01-23,42,Warning,Morgan Wallen,0,42,1
2021-01-23,46,865,Morgan Wallen,0,46,1
2021-01-23,62,Dangerous,Morgan Wallen,0,62,1
2021-01-23,63,Neon Eyes,Morgan Wallen,0,63,1
2021-01-23,66,More Surprised Than Me,Morgan Wallen,0,66,1
2021-01-23,83,Whiskey'd My Way,Morgan Wallen,0,83,1
2021-01-23,84,Your Bartender,Morgan Wallen,0,84,1
2021-01-23,86,Outlaw,Morgan Wallen Featuring Ben Burgess,0,86,1
2021-01-23,90,Only Thing That's Gone,Morgan Wallen Featuring Chris Stapleton,0,90,1
2021-01-23,91,Streets,Doja Cat,0,91,1
2021-01-23,92,This Bar,Morgan Wallen,0,92,1
2021-01-23,93,Wonderin' Bout The Wind,Morgan Wallen,0,93,1
2021-01-23,95,Pick Up Your Feelings,Jazmine Sullivan,0,95,1
2021-01-23,97,Girl Like Me,Jazmine Sullivan Featuring H.E.R.,0,97,1
2021-01-23,100,Buss It,Erica Banks,0,100,1
2021-01-30,22,Bad Boy,Juice WRLD & Young Thug,0,22,1
2021-01-30,55,Masterpiece,DaBaby,0,55,1
2021-01-30,76,Undivided,Tim McGraw & Tyler Hubbard,0,76,1
2021-01-30,84,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,0,84,1
2021-01-30,85,Goosebumps,Travis Scott & HVME,0,85,1
2021-01-30,92,De Una Vez,Selena Gomez,0,92,1
